city,date,temperature,humidity,wind_speed,pressure,rainfall
Murree,2026-04-23 20:00:00,20.0,52,2.5,1009.0,0.0
Murree,2026-04-23 21:00:00,19.6,52,7.6,1009.0,0.0
Murree,2026-04-23 22:00:00,18.8,55,9.7,1010.0,0.0
Murree,2026-04-23 23:00:00,18.1,57,10.4,1010.0,0.0
Murree,2026-04-24 00:00:00,17.3,58,9.0,1010.0,0.3
Murree,2026-04-24 01:00:00,16.8,59,6.8,1010.0,0.1
Murree,2026-04-24 02:00:00,17.0,58,10.4,1010.0,0.0
Murree,2026-04-24 03:00:00,16.7,58,13.7,1010.0,0.0
Murree,2026-04-24 04:00:00,16.5,57,11.5,1010.0,0.0
Murree,2026-04-24 05:00:00,16.2,55,12.2,1009.0,0.0
Murree,2026-04-24 06:00:00,16.1,57,12.2,1010.0,0.0
Murree,2026-04-24 07:00:00,17.9,56,11.5,1010.0,0.0
Murree,2026-04-24 08:00:00,22.4,48,9.4,1010.0,0.0
Murree,2026-04-24 09:00:00,24.8,40,8.6,1010.0,0.0
Murree,2026-04-24 10:00:00,27.5,33,5.4,1010.0,0.0
Murree,2026-04-24 11:00:00,29.4,30,2.5,1009.0,0.0
Murree,2026-04-24 12:00:00,30.1,28,7.2,1008.0,0.0
Murree,2026-04-24 13:00:00,30.1,28,11.2,1008.0,0.0
Murree,2026-04-24 14:00:00,30.0,30,12.6,1007.0,0.0
Murree,2026-04-24 15:00:00,29.3,31,10.4,1006.0,0.0
Murree,2026-04-24 16:00:00,29.0,32,7.9,1006.0,0.0
Murree,2026-04-24 17:00:00,28.2,38,6.5,1006.0,0.0
Murree,2026-04-24 18:00:00,24.2,48,5.8,1006.0,0.0
Murree,2026-04-24 19:00:00,20.7,52,5.4,1008.0,0.0
Murree,2026-04-24 20:00:00,20.0,52,5.8,1009.0,0.0
Murree,2026-04-24 21:00:00,20.5,50,4.3,1010.0,0.0
Murree,2026-04-24 22:00:00,20.3,50,3.2,1010.0,0.0
Murree,2026-04-24 23:00:00,20.6,50,4.0,1011.0,0.0
Murree,2026-04-25 00:00:00,16.1,67,9.4,1012.0,0.5
Murree,2026-04-25 01:00:00,15.4,66,13.7,1012.0,0.3
Murree,2026-04-25 02:00:00,14.8,67,12.2,1012.0,0.2
Murree,2026-04-25 03:00:00,14.5,68,14.0,1012.0,0.2
Murree,2026-04-25 04:00:00,14.1,70,13.0,1012.0,0.1
Murree,2026-04-25 05:00:00,14.2,69,13.3,1012.0,0.0
Murree,2026-04-25 06:00:00,14.6,68,13.0,1013.0,0.0
Murree,2026-04-25 07:00:00,17.6,65,11.9,1012.0,0.0
Murree,2026-04-25 08:00:00,21.5,53,11.2,1012.0,0.0
Murree,2026-04-25 09:00:00,23.8,45,9.7,1012.0,0.0
Murree,2026-04-25 10:00:00,25.8,40,6.5,1012.0,0.0
Murree,2026-04-25 11:00:00,27.8,35,1.1,1012.0,0.0
Murree,2026-04-25 12:00:00,28.6,33,5.4,1011.0,0.0
Murree,2026-04-25 13:00:00,29.1,32,8.6,1010.0,0.0
Murree,2026-04-25 14:00:00,29.1,31,11.5,1010.0,0.0
Murree,2026-04-25 15:00:00,28.9,31,11.9,1008.0,0.0
Murree,2026-04-25 16:00:00,28.2,32,12.2,1008.0,0.0
Murree,2026-04-25 17:00:00,27.0,37,8.6,1008.0,0.0
Murree,2026-04-25 18:00:00,24.1,46,6.8,1009.0,0.0
Murree,2026-04-25 19:00:00,20.1,49,5.0,1010.0,0.0
Murree,2026-04-25 20:00:00,19.0,50,3.6,1011.0,0.0
Murree,2026-04-25 21:00:00,18.8,49,5.8,1011.0,0.0
Murree,2026-04-25 22:00:00,18.3,51,9.0,1011.0,0.0
Murree,2026-04-25 23:00:00,17.9,53,9.4,1011.0,0.0
Gilgit,2026-04-19 00:00:00,-4.7,95,4.0,1018.0,0.1
Gilgit,2026-04-19 01:00:00,-4.8,94,5.8,1017.0,0.1
Gilgit,2026-04-19 02:00:00,-6.6,94,5.4,1016.0,0.1
Gilgit,2026-04-19 03:00:00,-4.8,94,3.2,1016.0,0.2
Gilgit,2026-04-19 04:00:00,-4.5,94,5.4,1014.0,0.1
Gilgit,2026-04-19 05:00:00,-6.8,94,6.5,1014.0,0.2
Gilgit,2026-04-19 06:00:00,-4.4,94,4.3,1014.0,0.4
Gilgit,2026-04-19 07:00:00,-3.7,94,6.1,1013.0,0.4
Gilgit,2026-04-19 08:00:00,-3.2,90,5.4,1012.0,0.3
Gilgit,2026-04-19 09:00:00,-2.7,91,4.7,1012.0,0.8
Gilgit,2026-04-19 10:00:00,-2.5,94,7.6,1012.0,1.2
Gilgit,2026-04-19 11:00:00,-2.5,93,9.7,1012.0,1.4
Gilgit,2026-04-19 12:00:00,-2.6,93,7.9,1012.0,1.3
Gilgit,2026-04-19 13:00:00,-2.8,90,5.0,1012.0,1.0
Gilgit,2026-04-19 14:00:00,-2.9,89,4.3,1011.0,0.9
Gilgit,2026-04-19 15:00:00,-2.6,90,5.4,1011.0,0.9
Gilgit,2026-04-19 16:00:00,-2.5,88,3.6,1012.0,0.6
Gilgit,2026-04-19 17:00:00,-2.8,93,7.6,1013.0,1.1
Gilgit,2026-04-19 18:00:00,-3.5,96,5.4,1014.0,1.5
Gilgit,2026-04-19 19:00:00,-4.3,96,4.7,1016.0,1.6
Gilgit,2026-04-19 20:00:00,-4.6,96,2.9,1017.0,1.2
Gilgit,2026-04-19 21:00:00,-5.0,95,4.0,1018.0,0.6
Gilgit,2026-04-19 22:00:00,-5.7,96,3.6,1018.0,0.4
Gilgit,2026-04-19 23:00:00,-6.1,96,3.2,1018.0,0.1
Gilgit,2026-04-20 00:00:00,-16.6,90,10.1,1026.0,0.0
Gilgit,2026-04-20 01:00:00,-17.6,90,10.1,1028.0,0.0
Gilgit,2026-04-20 02:00:00,-18.3,91,8.6,1030.0,0.0
Gilgit,2026-04-20 03:00:00,-18.5,90,10.8,1030.0,0.0
Gilgit,2026-04-20 04:00:00,-18.6,90,10.4,1030.0,0.0
Gilgit,2026-04-20 05:00:00,-18.9,90,9.0,1031.0,0.0
Gilgit,2026-04-20 06:00:00,-18.2,89,9.7,1031.0,0.0
Gilgit,2026-04-20 07:00:00,-14.2,84,7.9,1026.0,0.0
Gilgit,2026-04-20 08:00:00,-7.2,79,7.2,1023.0,0.0
Gilgit,2026-04-20 09:00:00,-5.2,74,7.6,1022.0,0.0
Gilgit,2026-04-20 10:00:00,-3.4,65,8.3,1020.0,0.0
Gilgit,2026-04-20 11:00:00,-1.8,60,8.3,1018.0,0.0
Gilgit,2026-04-20 12:00:00,-0.4,59,10.1,1017.0,0.0
Gilgit,2026-04-20 13:00:00,0.5,57,10.8,1016.0,0.0
Gilgit,2026-04-20 14:00:00,0.9,54,10.4,1016.0,0.0
Gilgit,2026-04-20 15:00:00,1.3,51,10.1,1016.0,0.0
Gilgit,2026-04-20 16:00:00,1.2,53,7.6,1017.0,0.0
Gilgit,2026-04-20 17:00:00,0.4,63,4.3,1018.0,0.0
Gilgit,2026-04-20 18:00:00,-6.5,67,5.8,1019.0,0.0
Gilgit,2026-04-20 19:00:00,-9.1,72,9.4,1023.0,0.0
Gilgit,2026-04-20 20:00:00,-10.8,76,11.2,1025.0,0.0
Gilgit,2026-04-20 21:00:00,-12.1,79,11.2,1027.0,0.0
Gilgit,2026-04-20 22:00:00,-12.7,81,11.5,1028.0,0.0
Gilgit,2026-04-20 23:00:00,-13.0,82,10.4,1028.0,0.0
Gilgit,2026-04-21 00:00:00,-14.4,84,10.4,1030.0,0.0
Gilgit,2026-04-21 01:00:00,-14.6,85,10.4,1030.0,0.0
Gilgit,2026-04-21 02:00:00,-14.9,85,10.4,1031.0,0.0
Gilgit,2026-04-21 03:00:00,-15.3,84,10.1,1032.0,0.0
Gilgit,2026-04-21 04:00:00,-15.9,84,10.1,1033.0,0.0
Gilgit,2026-04-21 05:00:00,-16.3,83,10.4,1034.0,0.0
Gilgit,2026-04-21 06:00:00,-16.0,80,9.0,1034.0,0.0
Gilgit,2026-04-21 07:00:00,-13.9,71,6.5,1031.0,0.0
Gilgit,2026-04-21 08:00:00,-7.9,61,5.4,1030.0,0.0
Gilgit,2026-04-21 09:00:00,-5.8,53,5.8,1028.0,0.0
Gilgit,2026-04-21 10:00:00,-4.3,45,4.7,1026.0,0.0
Gilgit,2026-04-21 11:00:00,-3.0,51,6.5,1026.0,0.0
Gilgit,2026-04-21 12:00:00,-2.6,45,3.6,1024.0,0.0
Gilgit,2026-04-21 13:00:00,-1.5,49,3.2,1023.0,0.0
Gilgit,2026-04-21 14:00:00,-0.9,49,1.4,1022.0,0.0
Gilgit,2026-04-21 15:00:00,-0.5,46,1.8,1021.0,0.0
Gilgit,2026-04-21 16:00:00,0.2,52,2.9,1021.0,0.0
Gilgit,2026-04-21 17:00:00,-0.3,60,4.0,1021.0,0.0
Gilgit,2026-04-21 18:00:00,-6.8,65,10.1,1022.0,0.0
Gilgit,2026-04-21 19:00:00,-8.7,66,10.1,1024.0,0.0
Gilgit,2026-04-21 20:00:00,-9.9,66,9.4,1026.0,0.0
Gilgit,2026-04-21 21:00:00,-10.6,67,10.8,1028.0,0.0
Gilgit,2026-04-21 22:00:00,-10.8,66,10.1,1028.0,0.0
Gilgit,2026-04-21 23:00:00,-11.3,67,9.7,1028.0,0.0
Gilgit,2026-04-22 00:00:00,-11.2,66,12.2,1026.0,0.0
Gilgit,2026-04-22 01:00:00,-12.2,68,11.9,1027.0,0.0
Gilgit,2026-04-22 02:00:00,-12.6,69,10.8,1026.0,0.0
Gilgit,2026-04-22 03:00:00,-12.9,69,10.4,1027.0,0.0
Gilgit,2026-04-22 04:00:00,-13.4,68,13.3,1027.0,0.0
Gilgit,2026-04-22 05:00:00,-13.4,67,7.6,1028.0,0.0
Gilgit,2026-04-22 06:00:00,-13.5,66,11.9,1029.0,0.0
Gilgit,2026-04-22 07:00:00,-11.2,61,9.0,1026.0,0.0
Gilgit,2026-04-22 08:00:00,-4.7,55,7.6,1024.0,0.0
Gilgit,2026-04-22 09:00:00,-2.2,51,7.9,1022.0,0.0
Gilgit,2026-04-22 10:00:00,-0.4,48,6.8,1020.0,0.0
Gilgit,2026-04-22 11:00:00,0.9,48,5.4,1019.0,0.0
Gilgit,2026-04-22 12:00:00,2.0,50,5.0,1017.0,0.0
Gilgit,2026-04-22 13:00:00,2.8,56,5.4,1016.0,0.0
Gilgit,2026-04-22 14:00:00,3.3,56,6.1,1015.0,0.0
Gilgit,2026-04-22 15:00:00,3.5,55,7.2,1015.0,0.0
Gilgit,2026-04-22 16:00:00,3.4,55,7.9,1015.0,0.0
Gilgit,2026-04-22 17:00:00,2.5,59,9.4,1015.0,0.0
Gilgit,2026-04-22 18:00:00,-3.1,65,10.4,1017.0,0.0
Gilgit,2026-04-22 19:00:00,-7.0,67,11.5,1020.0,0.0
Gilgit,2026-04-22 20:00:00,-7.3,67,13.7,1021.0,0.0
Gilgit,2026-04-22 21:00:00,-8.1,66,11.9,1022.0,0.0
Gilgit,2026-04-22 22:00:00,-8.5,66,11.2,1023.0,0.0
Gilgit,2026-04-22 23:00:00,-9.1,67,11.5,1023.0,0.0
Gilgit,2026-04-23 00:00:00,-10.2,66,13.3,1022.0,0.0
Gilgit,2026-04-23 01:00:00,-10.5,67,11.2,1023.0,0.0
Gilgit,2026-04-23 02:00:00,-11.3,68,9.0,1024.0,0.0
Gilgit,2026-04-23 03:00:00,-11.6,69,9.7,1025.0,0.0
Gilgit,2026-04-23 04:00:00,-11.9,70,11.2,1026.0,0.0
Gilgit,2026-04-23 05:00:00,-11.6,69,9.7,1026.0,0.0
Gilgit,2026-04-23 06:00:00,-11.3,70,12.2,1026.0,0.0
Gilgit,2026-04-23 07:00:00,-9.2,67,14.0,1024.0,0.0
Gilgit,2026-04-23 08:00:00,-2.1,64,9.4,1022.0,0.0
Gilgit,2026-04-23 09:00:00,-0.2,62,5.8,1021.0,0.0
Gilgit,2026-04-23 10:00:00,1.2,62,6.5,1020.0,0.0
Gilgit,2026-04-23 11:00:00,2.2,67,5.4,1019.0,0.0
Gilgit,2026-04-23 12:00:00,3.0,67,6.8,1018.0,0.0
Gilgit,2026-04-23 13:00:00,3.6,68,7.6,1017.0,0.0
Gilgit,2026-04-23 14:00:00,3.8,68,6.8,1016.0,0.0
Gilgit,2026-04-23 15:00:00,4.0,68,6.5,1016.0,0.0
Gilgit,2026-04-23 16:00:00,3.9,65,7.9,1016.0,0.0
Gilgit,2026-04-23 17:00:00,3.0,66,8.6,1016.0,0.0
Gilgit,2026-04-23 18:00:00,0.1,71,9.4,1018.0,0.0
Gilgit,2026-04-23 19:00:00,-5.7,73,13.0,1020.0,0.0
Gilgit,2026-04-23 20:00:00,-6.4,73,13.0,1022.0,0.0
Gilgit,2026-04-23 21:00:00,-6.7,73,12.6,1022.0,0.0
Gilgit,2026-04-23 22:00:00,-7.0,74,11.2,1022.0,0.0
Gilgit,2026-04-23 23:00:00,-6.6,76,8.6,1022.0,0.0
Gilgit,2026-04-24 00:00:00,-8.9,71,10.8,1024.0,0.0
Gilgit,2026-04-24 01:00:00,-9.3,73,11.9,1024.0,0.0
Gilgit,2026-04-24 02:00:00,-9.3,74,9.4,1022.0,0.0
Gilgit,2026-04-24 03:00:00,-10.0,75,9.0,1024.0,0.0
Gilgit,2026-04-24 04:00:00,-10.3,77,12.6,1024.0,0.0
Gilgit,2026-04-24 05:00:00,-10.5,77,10.1,1024.0,0.0
Gilgit,2026-04-24 06:00:00,-10.4,77,9.4,1025.0,0.0
Gilgit,2026-04-24 07:00:00,-5.2,74,8.6,1025.0,0.0
Gilgit,2026-04-24 08:00:00,-2.2,70,6.8,1024.0,0.0
Gilgit,2026-04-24 09:00:00,-0.7,66,5.8,1023.0,0.0
Gilgit,2026-04-24 10:00:00,0.5,65,6.1,1022.0,0.0
Gilgit,2026-04-24 11:00:00,1.7,66,7.9,1019.0,0.0
Gilgit,2026-04-24 12:00:00,2.6,65,4.3,1018.0,0.0
Gilgit,2026-04-24 13:00:00,3.2,64,3.2,1018.0,0.0
Gilgit,2026-04-24 14:00:00,3.8,65,6.1,1016.0,0.0
Gilgit,2026-04-24 15:00:00,4.1,66,5.4,1015.0,0.0
Gilgit,2026-04-24 16:00:00,4.2,66,6.5,1015.0,0.0
Gilgit,2026-04-24 17:00:00,3.6,67,6.1,1016.0,0.0
Gilgit,2026-04-24 18:00:00,1.5,72,8.6,1016.0,0.0
Gilgit,2026-04-24 19:00:00,-4.9,77,11.5,1018.0,0.0
Gilgit,2026-04-24 20:00:00,-6.0,80,11.5,1020.0,0.0
Gilgit,2026-04-24 21:00:00,-6.4,80,11.5,1021.0,0.0
Gilgit,2026-04-24 22:00:00,-6.2,80,9.7,1021.0,0.0
Gilgit,2026-04-24 23:00:00,-6.5,80,10.4,1021.0,0.0
Gilgit,2026-04-25 00:00:00,-6.6,84,6.5,1022.0,0.0
Gilgit,2026-04-25 01:00:00,-5.7,84,5.4,1022.0,0.0
Gilgit,2026-04-25 02:00:00,-4.0,83,5.4,1021.0,0.0
Gilgit,2026-04-25 03:00:00,-2.8,88,5.8,1022.0,0.4
Gilgit,2026-04-25 04:00:00,-2.6,91,6.8,1022.0,0.3
Gilgit,2026-04-25 05:00:00,-2.7,93,6.1,1022.0,0.4
Gilgit,2026-04-25 06:00:00,-2.4,94,3.6,1022.0,0.3
Gilgit,2026-04-25 07:00:00,-1.7,90,3.6,1022.0,0.1
Gilgit,2026-04-25 08:00:00,-1.1,87,3.2,1022.0,0.1
Gilgit,2026-04-25 09:00:00,-0.7,84,4.7,1022.0,0.1
Gilgit,2026-04-25 10:00:00,-0.5,80,6.5,1022.0,0.2
Gilgit,2026-04-25 11:00:00,-0.7,82,5.4,1023.0,0.3
Gilgit,2026-04-25 12:00:00,-0.9,83,2.9,1023.0,0.1
Gilgit,2026-04-25 13:00:00,-0.3,78,2.2,1023.0,0.1
Gilgit,2026-04-25 14:00:00,0.2,76,2.5,1023.0,0.2
Gilgit,2026-04-25 15:00:00,-0.1,82,1.4,1023.0,0.3
Gilgit,2026-04-25 16:00:00,-0.1,82,1.4,1023.0,0.2
Gilgit,2026-04-25 17:00:00,-0.2,82,0.4,1023.0,0.0
Gilgit,2026-04-25 18:00:00,-0.3,81,4.7,1023.0,0.0
Gilgit,2026-04-25 19:00:00,-0.8,84,6.5,1025.0,0.2
Gilgit,2026-04-25 20:00:00,-1.2,89,8.3,1026.0,0.2
Gilgit,2026-04-25 21:00:00,-1.3,87,8.6,1026.0,0.0
Gilgit,2026-04-25 22:00:00,-2.9,86,6.5,1026.0,0.0
Gilgit,2026-04-25 23:00:00,-5.3,86,4.7,1026.0,0.0
Faisalabad,2026-04-19 00:00:00,27.4,43,24.1,1007.0,0.0
Faisalabad,2026-04-19 01:00:00,26.2,48,20.5,1007.0,0.0
Faisalabad,2026-04-19 02:00:00,25.5,50,18.4,1006.0,0.0
Faisalabad,2026-04-19 03:00:00,24.7,50,15.5,1006.0,0.0
Faisalabad,2026-04-19 04:00:00,23.9,51,11.9,1006.0,0.0
Faisalabad,2026-04-19 05:00:00,23.4,51,12.6,1006.0,0.0
Faisalabad,2026-04-19 06:00:00,23.7,49,13.7,1006.0,0.0
Faisalabad,2026-04-19 07:00:00,24.7,47,10.4,1007.0,0.0
Faisalabad,2026-04-19 08:00:00,26.3,43,13.3,1007.0,0.0
Faisalabad,2026-04-19 09:00:00,29.5,34,11.9,1007.0,0.0
Faisalabad,2026-04-19 10:00:00,31.9,28,8.6,1007.0,0.0
Faisalabad,2026-04-19 11:00:00,32.8,26,8.6,1006.0,0.0
Faisalabad,2026-04-19 12:00:00,33.5,24,9.0,1006.0,0.0
Faisalabad,2026-04-19 13:00:00,34.7,23,9.0,1005.0,0.0
Faisalabad,2026-04-19 14:00:00,34.3,23,9.7,1005.0,0.0
Faisalabad,2026-04-19 15:00:00,35.0,22,6.1,1004.0,0.0
Faisalabad,2026-04-19 16:00:00,35.8,19,7.2,1004.0,0.0
Faisalabad,2026-04-19 17:00:00,35.5,19,7.9,1004.0,0.0
Faisalabad,2026-04-19 18:00:00,33.9,22,6.5,1004.0,0.0
Faisalabad,2026-04-19 19:00:00,31.1,26,7.6,1004.0,0.0
Faisalabad,2026-04-19 20:00:00,29.4,29,10.4,1005.0,0.0
Faisalabad,2026-04-19 21:00:00,27.7,34,14.8,1006.0,0.0
Faisalabad,2026-04-19 22:00:00,26.6,35,14.8,1006.0,0.0
Faisalabad,2026-04-19 23:00:00,25.6,36,10.8,1006.0,0.0
Faisalabad,2026-04-20 00:00:00,27.2,31,10.1,1006.0,0.0
Faisalabad,2026-04-20 01:00:00,26.8,32,5.8,1006.0,0.0
Faisalabad,2026-04-20 02:00:00,26.0,34,4.0,1006.0,0.0
Faisalabad,2026-04-20 03:00:00,25.1,36,8.6,1006.0,0.0
Faisalabad,2026-04-20 04:00:00,24.4,37,8.6,1006.0,0.0
Faisalabad,2026-04-20 05:00:00,23.9,38,9.4,1006.0,0.0
Faisalabad,2026-04-20 06:00:00,23.8,39,8.6,1006.0,0.0
Faisalabad,2026-04-20 07:00:00,26.3,34,7.6,1007.0,0.0
Faisalabad,2026-04-20 08:00:00,29.5,27,6.5,1007.0,0.0
Faisalabad,2026-04-20 09:00:00,32.5,23,3.2,1008.0,0.0
Faisalabad,2026-04-20 10:00:00,34.8,20,5.8,1008.0,0.0
Faisalabad,2026-04-20 11:00:00,36.4,18,8.3,1007.0,0.0
Faisalabad,2026-04-20 12:00:00,37.7,16,9.4,1006.0,0.0
Faisalabad,2026-04-20 13:00:00,38.5,14,9.7,1005.0,0.0
Faisalabad,2026-04-20 14:00:00,39.2,13,11.9,1004.0,0.0
Faisalabad,2026-04-20 15:00:00,39.4,12,13.0,1003.0,0.0
Faisalabad,2026-04-20 16:00:00,39.0,12,15.8,1002.0,0.0
Faisalabad,2026-04-20 17:00:00,38.0,12,20.2,1003.0,0.0
Faisalabad,2026-04-20 18:00:00,36.5,13,19.4,1003.0,0.0
Faisalabad,2026-04-20 19:00:00,33.8,16,16.6,1004.0,0.0
Faisalabad,2026-04-20 20:00:00,31.7,20,13.7,1004.0,0.0
Faisalabad,2026-04-20 21:00:00,30.4,23,13.3,1005.0,0.0
Faisalabad,2026-04-20 22:00:00,29.3,25,13.0,1005.0,0.0
Faisalabad,2026-04-20 23:00:00,28.4,27,12.6,1005.0,0.0
Faisalabad,2026-04-21 00:00:00,27.4,26,7.9,1006.0,0.0
Faisalabad,2026-04-21 01:00:00,27.0,27,8.6,1005.0,0.0
Faisalabad,2026-04-21 02:00:00,26.5,28,10.8,1005.0,0.0
Faisalabad,2026-04-21 03:00:00,26.0,29,11.2,1005.0,0.0
Faisalabad,2026-04-21 04:00:00,25.7,30,12.2,1004.0,0.0
Faisalabad,2026-04-21 05:00:00,25.3,31,9.4,1004.0,0.0
Faisalabad,2026-04-21 06:00:00,25.2,31,4.7,1005.0,0.0
Faisalabad,2026-04-21 07:00:00,27.9,27,1.8,1006.0,0.0
Faisalabad,2026-04-21 08:00:00,31.0,22,3.6,1006.0,0.0
Faisalabad,2026-04-21 09:00:00,33.9,18,7.6,1007.0,0.0
Faisalabad,2026-04-21 10:00:00,35.9,15,10.8,1006.0,0.0
Faisalabad,2026-04-21 11:00:00,37.6,13,12.6,1006.0,0.0
Faisalabad,2026-04-21 12:00:00,39.0,12,14.8,1005.0,0.0
Faisalabad,2026-04-21 13:00:00,39.8,11,15.5,1004.0,0.0
Faisalabad,2026-04-21 14:00:00,40.3,10,16.6,1003.0,0.0
Faisalabad,2026-04-21 15:00:00,40.3,10,17.6,1002.0,0.0
Faisalabad,2026-04-21 16:00:00,40.0,10,18.7,1002.0,0.0
Faisalabad,2026-04-21 17:00:00,39.3,10,16.9,1002.0,0.0
Faisalabad,2026-04-21 18:00:00,37.6,11,12.2,1002.0,0.0
Faisalabad,2026-04-21 19:00:00,33.9,14,12.2,1003.0,0.0
Faisalabad,2026-04-21 20:00:00,32.2,16,10.8,1004.0,0.0
Faisalabad,2026-04-21 21:00:00,31.0,17,9.7,1004.0,0.0
Faisalabad,2026-04-21 22:00:00,30.1,18,9.7,1004.0,0.0
Faisalabad,2026-04-21 23:00:00,29.3,19,10.4,1004.0,0.0
Faisalabad,2026-04-22 00:00:00,28.5,22,9.4,1004.0,0.0
Faisalabad,2026-04-22 01:00:00,28.1,22,7.9,1004.0,0.0
Faisalabad,2026-04-22 02:00:00,27.7,22,9.0,1003.0,0.0
Faisalabad,2026-04-22 03:00:00,27.4,22,9.7,1003.0,0.0
Faisalabad,2026-04-22 04:00:00,26.9,23,6.8,1003.0,0.0
Faisalabad,2026-04-22 05:00:00,26.3,24,1.4,1004.0,0.0
Faisalabad,2026-04-22 06:00:00,26.5,23,5.0,1004.0,0.0
Faisalabad,2026-04-22 07:00:00,29.1,20,3.6,1005.0,0.0
Faisalabad,2026-04-22 08:00:00,32.3,17,4.3,1005.0,0.0
Faisalabad,2026-04-22 09:00:00,35.7,14,6.5,1005.0,0.0
Faisalabad,2026-04-22 10:00:00,38.0,12,6.8,1005.0,0.0
Faisalabad,2026-04-22 11:00:00,39.5,11,7.6,1004.0,0.0
Faisalabad,2026-04-22 12:00:00,40.5,10,7.9,1003.0,0.0
Faisalabad,2026-04-22 13:00:00,41.1,9,9.4,1002.0,0.0
Faisalabad,2026-04-22 14:00:00,41.2,9,11.2,1002.0,0.0
Faisalabad,2026-04-22 15:00:00,41.0,8,11.5,1001.0,0.0
Faisalabad,2026-04-22 16:00:00,41.0,8,10.1,1000.0,0.0
Faisalabad,2026-04-22 17:00:00,40.6,8,8.6,1000.0,0.0
Faisalabad,2026-04-22 18:00:00,38.5,10,6.8,1000.0,0.0
Faisalabad,2026-04-22 19:00:00,35.2,11,6.1,1001.0,0.0
Faisalabad,2026-04-22 20:00:00,33.9,13,7.9,1001.0,0.0
Faisalabad,2026-04-22 21:00:00,32.7,14,9.4,1002.0,0.0
Faisalabad,2026-04-22 22:00:00,31.6,16,9.0,1002.0,0.0
Faisalabad,2026-04-22 23:00:00,30.8,18,5.8,1002.0,0.0
Faisalabad,2026-04-23 00:00:00,30.2,21,9.7,1003.0,0.0
Faisalabad,2026-04-23 01:00:00,29.2,23,4.7,1003.0,0.0
Faisalabad,2026-04-23 02:00:00,28.8,24,6.8,1003.0,0.0
Faisalabad,2026-04-23 03:00:00,28.3,25,6.8,1003.0,0.0
Faisalabad,2026-04-23 04:00:00,28.2,25,7.6,1003.0,0.0
Faisalabad,2026-04-23 05:00:00,28.0,26,8.6,1002.0,0.0
Faisalabad,2026-04-23 06:00:00,28.2,26,7.6,1003.0,0.0
Faisalabad,2026-04-23 07:00:00,31.0,22,8.3,1003.0,0.0
Faisalabad,2026-04-23 08:00:00,34.6,17,8.6,1004.0,0.0
Faisalabad,2026-04-23 09:00:00,37.4,14,7.6,1004.0,0.0
Faisalabad,2026-04-23 10:00:00,39.3,12,6.8,1004.0,0.0
Faisalabad,2026-04-23 11:00:00,40.6,11,7.6,1004.0,0.0
Faisalabad,2026-04-23 12:00:00,41.9,10,7.2,1003.0,0.0
Faisalabad,2026-04-23 13:00:00,42.8,9,6.5,1002.0,0.0
Faisalabad,2026-04-23 14:00:00,43.3,9,7.6,1001.0,0.0
Faisalabad,2026-04-23 15:00:00,43.4,9,9.7,1000.0,0.0
Faisalabad,2026-04-23 16:00:00,42.9,9,11.5,1000.0,0.0
Faisalabad,2026-04-23 17:00:00,42.3,10,14.0,1000.0,0.0
Faisalabad,2026-04-23 18:00:00,40.5,11,14.4,1000.0,0.0
Faisalabad,2026-04-23 19:00:00,36.8,15,11.9,1000.0,0.0
Faisalabad,2026-04-23 20:00:00,35.0,18,10.4,1001.0,0.0
Faisalabad,2026-04-23 21:00:00,33.8,21,7.9,1002.0,0.0
Faisalabad,2026-04-23 22:00:00,32.9,23,9.7,1003.0,0.0
Faisalabad,2026-04-23 23:00:00,32.7,24,8.6,1003.0,0.0
Faisalabad,2026-04-24 00:00:00,31.3,28,16.6,1004.0,0.0
Faisalabad,2026-04-24 01:00:00,30.2,30,12.6,1003.0,0.0
Faisalabad,2026-04-24 02:00:00,29.9,31,11.5,1003.0,0.0
Faisalabad,2026-04-24 03:00:00,29.3,31,9.4,1003.0,0.0
Faisalabad,2026-04-24 04:00:00,29.2,31,9.4,1003.0,0.0
Faisalabad,2026-04-24 05:00:00,28.7,32,8.6,1003.0,0.0
Faisalabad,2026-04-24 06:00:00,28.7,32,9.4,1004.0,0.0
Faisalabad,2026-04-24 07:00:00,31.2,27,9.0,1004.0,0.0
Faisalabad,2026-04-24 08:00:00,33.8,23,10.8,1005.0,0.0
Faisalabad,2026-04-24 09:00:00,35.9,21,10.8,1005.0,0.0
Faisalabad,2026-04-24 10:00:00,38.0,18,9.4,1005.0,0.0
Faisalabad,2026-04-24 11:00:00,39.9,16,10.8,1004.0,0.0
Faisalabad,2026-04-24 12:00:00,41.2,14,12.6,1004.0,0.0
Faisalabad,2026-04-24 13:00:00,42.1,13,13.3,1003.0,0.0
Faisalabad,2026-04-24 14:00:00,42.7,12,14.4,1002.0,0.0
Faisalabad,2026-04-24 15:00:00,42.9,11,15.5,1001.0,0.0
Faisalabad,2026-04-24 16:00:00,42.5,12,15.8,1000.0,0.0
Faisalabad,2026-04-24 17:00:00,41.9,12,14.0,1000.0,0.0
Faisalabad,2026-04-24 18:00:00,40.4,13,10.8,1000.0,0.0
Faisalabad,2026-04-24 19:00:00,37.1,15,10.4,1001.0,0.0
Faisalabad,2026-04-24 20:00:00,36.1,17,7.9,1002.0,0.0
Faisalabad,2026-04-24 21:00:00,34.7,18,8.6,1003.0,0.0
Faisalabad,2026-04-24 22:00:00,33.5,20,12.2,1004.0,0.0
